2019;06;Novozit, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň DANUBIA s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Drugcomfort s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;CASSIA s.r.o.;Košice - Sídlisko KVP;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;TRUSTY s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 000,94;0,00;;1 000,00;;
2019;06;PHARMAKRAFT s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;BRL Slovakia;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Pharmafit s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;MEDISELL s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;5,11;0,00;;;;
2019;06;Medicomfort s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;DRUGPLANT s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;7,20;0,00;;;;
2019;06;STARLINE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;HEALTH-LINE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 044,00;0,00;;1 044,00;;
2019;06;PHARMASHOP s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Atrium SNV s.r.o.;Spišská Nová Ves;Okres Spišská Nová Ves;Košický kraj;250,00;0,00;;;;
2019;06;CASTILION s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Prameň Zdrav spol. s r.o.;Valaliky;Okres Košice - okolie;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň BS, s r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 250,00;0,00;;1 250,00;;
2019;06;Lekáreň V KAUFLANDE BB, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň SNINA, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň NZ, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;500,00;0,00;;500,00;;
2019;06;Zdravie pri práci s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Železničná Lekáreň s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Cassoviapharm s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;300,00;0,00;;;;
2019;06;LEKÁREŇ - NÁRODNÁ ŽILINA, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,95;0,00;;;;
2019;06;LEKÁREŇ-HLAVNÁ ŠAĽA, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekareň PHARMACY s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;HEALTHSTORE S.R.O;Košice - Juh;Okres Košice IV;Košický kraj;3,10;0,00;;;;
2019;06;MEDICATE s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;DRUGMARKET s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;8,14;0,00;;;;
2019;06;MED-STORE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;;;;;
2019;06;MEDICABLE S.R.O.;Košice - Juh;Okres Košice IV;Košický kraj;55,15;0,00;;;;
2019;06;IMPROVE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SANATIVE s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;MEDICAMENT s.r.o.;Ždaňa;Okres Košice - okolie;Košický kraj;0,00;0,00;;;;
2019;06;HEALTH CENTRUM s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;ELIXIRPHARM, s.r.o.;Spišská Nová Ves;Okres Spišská Nová Ves;Košický kraj;0,00;0,00;;;;
2019;06;ARTKE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň 16 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;4 110,00;;
2019;06;Lekáreň 17, s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;10 800,00;;1 000,00;9 800,00;;
2019;06;Lekáreň 18,s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Red-pharmacy, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;5,76;;;;;
2019;06;Sun-care, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;4,46;;;;;
2019;06;GREEN-MARKET s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;RED-DROP s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;EXPIRO s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;STADUS s.r.o.;Spišská Nová Ves;Okres Spišská Nová Ves;Košický kraj;0,00;0,00;;;;
2019;06;Pharmacy-Market s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;RED-MARKET s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;DROP-STORE s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;2,74;0,00;;;;
2019;06;GREEN-DROP s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;7,56;;;;;
2019;06;MOONLINE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;;;;;
2019;06;GREEN-ROAD s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;IMMUNO-PHARMA s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;260,30;0,00;;;;
2019;06;IMMUNO-STAR s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,51;0,00;;;;
2019;06;GREEN-STRAP s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;FIRST-STORE s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;512,00;;;;;
2019;06;NATURAL-DROP s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;NATURAL-STORE S.R.O.;Košice - Juh;Okres Košice IV;Košický kraj;6,26;0,00;;;;
2019;06;BODY-STAR s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 070,41;;;;;
2019;06;RED-STORE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,20;0,00;;;;
2019;06;PILL-MARKET s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;3,88;;;;;
2019;06;DRUG-CITY s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;PILL-STORE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;BLUE-STRAP s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,66;0,00;;;;
2019;06;NATURAL-MARKET s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;BLUE-STORE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SI PHARMA, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň 20, s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;1 700,00;5 200,00;;
2019;06;SOLANUM, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SECRETEX s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;MONIQ. s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;3,60;0,00;;;;
2019;06;VERBO s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň sv. Agáty, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;EKSEN s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;BUTYKS s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;BORSI, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Tempel, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;TORNA, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Needham s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;5,69;0,00;;;;
2019;06;Hillrose s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,79;0,00;;;;
2019;06;Timphu s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;221,00;0,00;;;;
2019;06;COOL LIFE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SAVE LIFE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;STRONG LIFE s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;MEDECINE s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;ACIDUS, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;NEW - FIRST s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;5,54;0,00;;;;
2019;06;Dr.Max 19 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 20 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 23 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;4,17;;;;;
2019;06;Dr.Max 21 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 18 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 13 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 7 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;5 850,00;0,00;;5 850,00;;
2019;06;Dr.Max 15 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 14 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 17 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,82;0,00;;;;
2019;06;Dr.Max 9 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3 600,00;0,00;;3 600,00;;
2019;06;Dr. MAX 10 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,48;0,00;;;;
2019;06;Dr.Max 8 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2 200,00;;;2 200,00;;
2019;06;Dr.Max 22 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 489,30;0,00;;;;1 489,30
2019;06;Dr.Max 11 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 5 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 12 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 6 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 4 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 3 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 26 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max2 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 30 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 1 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,87;0,00;;;;
2019;06;Dr.Max 27 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;45,50;0,00;;;;
2019;06;Dr.Max 25 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;18,00;0,00;;;;
2019;06;Dr.Max 29 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 16 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;3,04;0,00;;;;
2019;06;wesper pharm, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;SD1 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SD23 s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;SD3 s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;9 512,45;0,00;1 500,00;7 500,00;;
2019;06;SD21, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;1,15;0,00;;;;
2019;06;SD4 s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;8 400,00;0,00;;8 400,00;;
2019;06;SD5 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;194,80;0,00;;;;
2019;06;SD34 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;SD33 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SD31 s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;700,00;0,00;;700,00;;
2019;06;SD25 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;800,00;;;800,00;;
2019;06;SD29 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SD28 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;435,60;0,00;;;;
2019;06;SD30, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;1,22;0,00;;;;
2019;06;SD6 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SD7 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;SD10 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;7 300,00;;;7 300,00;;
2019;06;SD12 s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;240,00;;;240,00;;
2019;06;SD13, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;SD14 s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;2 000,00;0,00;;2 000,00;;
2019;06;SD16 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;SD18 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;JAWEX s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;711,22;0,00;;;;
2019;06;PHARMAC III, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;PHARMACY X, s. r .o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;PHARMACY XIV, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Cassopharm;Košice - Šaca;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Madicor, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;174,48;;;;;
2019;06;Ferox s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;1 050,00;;1 050,00;;;
2019;06;Omrvinka s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Mild Cure One s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Mild Cure Three, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,45;0,00;;;;
2019;06;Mild Cure Four, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;67,20;0,00;;;;
2019;06;Mild Cure Five s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr. Max 704 s.r.o;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 703 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň Bella Donna s. r. o.;Košice - Západ;Okres Košice II;Košický kraj;1 250,00;0,00;;1 250,00;;
2019;06;Dr.Max 134T s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 602 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 628 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;300,00;0,00;300,00;;;
2019;06;Dr.Max 626 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,66;0,00;;;;
2019;06;Dr.Max 630 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 000,00;;;1 000,00;;
2019;06;Dr.Max 623 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 627 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;4,39;0,00;;;;
2019;06;Dr.Max 601 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,36;0,00;;;;
2019;06;Dr. Max 616 s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;10,22;0,00;;;;
2019;06;Dr. Max 131 T, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;4,61;0,00;;;;
2019;06;Dr.Max 39 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 34 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;;;;;
2019;06;Dr.Max 36 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 38 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;12 115,92;0,00;;12 000,00;;
2019;06;Dr.Max 33 s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 35 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 37 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 000,00;;;1 000,00;;
2019;06;Dr.Max 32 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 31 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,46;0,00;;;;
2019;06;Dr. Max 604 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;APOTHEKA KOŠICE s.r.o;Košice - Staré Mesto;Okres Košice I;Košický kraj;0,00;0,00;;;518,50;
2019;06;Dr.Max 57 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,00;0,00;;;;
2019;06;Dr. Max 65 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 49, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;5,18;;;;;
2019;06;Dr.Max 60 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 43 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,67;;;;;
2019;06;Dr.Max 44 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 64 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 000,00;;;1 000,00;;
2019;06;Dr.MAX 41 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,48;0,00;;;;
2019;06;Dr.Max 52 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 50 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 584,99;0,00;;1 394,16;;
2019;06;Dr.Max 48 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 54 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 51 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 56 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;3,60;;;;;
2019;06;Dr.Max 58 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,36;0,00;;;;
2019;06;Dr.Max 63 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 62 s.r.o.;Košice - Vyšné Opátske;Okres Košice IV;Košický kraj;3 300,00;0,00;;3 300,00;;
2019;06;Dr.Max 45 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 61 s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;3,50;0,00;;;;
2019;06;Dr.Max 59 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;3,38;0,00;;;;
2019;06;Dr. Max 605 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,43;0,00;;;;
2019;06;Dr.Max 42 s.r.o;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 46 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 139 T, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň Vitae plus s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;83,26;0,00;;;;
2019;06;Dr.Max 68 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 76, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 72 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;1,58;0,00;;;;
2019;06;Dr.Max 66 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,52;0,00;;;;
2019;06;Dr.Max 74 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,73;0,00;;;;
2019;06;Dr.Max 79 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;246,68;0,00;;200,00;;
2019;06;Dr.Max 69 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 70 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.MAX 71 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;43,20;0,00;;;;
2019;06;Dr.Max 78 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;700,00;0,00;;700,00;;
2019;06;Pharmig s.r.o.;Košice - Šaca;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 138 T, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,24;0,00;;;;
2019;06;Dr.Max 135 T, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 140 T, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 81 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 82 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 85 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,74;0,00;;;;
2019;06;Dr.Max 86 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr. Max 84 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 87 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 195,20;0,00;;1 195,20;;
2019;06;Dr.Max 88 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 89 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 133T s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,66;;;;;
2019;06;Dr.Max 132 T, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 130 T, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;781,00;0,00;;;;
2019;06;PROXAMED s.r.o.;Košice - Nad jazerom;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 100 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 98 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,14;0,00;;;;
2019;06;Dr. Max 91 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,81;0,00;;;;
2019;06;Dr.Max 95 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 92 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,24;0,00;;;;
2019;06;Dr.Max 94 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;602,10;0,00;;;;
2019;06;Dr.Max 97 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;PharmaBel s.r.o.;Spišské Vlachy;Okres Spišská Nová Ves;Košický kraj;0,00;0,00;;;;
2019;06;AK-med, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 136 T, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr.Max 113 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 117 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 115 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,88;0,00;;;;
2019;06;Dr. Max 112 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;18 559,50;;2 125,50;16 434,00;;
2019;06;Dr.Max 107 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;;;;;
2019;06;Dr.Max 101 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,30;0,00;;;;
2019;06;Dr. Max 111 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,48;0,00;;;;
2019;06;Dr.Max 105 s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Dr. Max 120 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr. Max 118 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 001,22;0,00;1 000,00;;;
2019;06;Dr.Max 114, s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;38,97;;;;;
2019;06;Dr. Max 119 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Dr. Max 103 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;17 641,54;0,00;3 576,88;14 064,66;;
2019;06;Dr. MAX 102 s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
